name,mmsi,imo,call_sign,vessel_type__sub_type,gross_tonnage,deadweight,length,year_built,built_at_(shipyard),country,url
LUZHANYU65111,412326469,-,0000000,Fishing / FISHING,-,-,22 m,-,-,China,https://magicport.ai/vessels/fishing/luzhanyu65111-mmsi-412326469
LUZHANYU66100,412326277,-,0000000,Fishing / FISHING,-,-,21 m,-,-,China,https://magicport.ai/vessels/fishing/luzhanyu66100-mmsi-412326277
LUZHANYU8167,412326407,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/luzhanyu8167-mmsi-412326407
LUZHANYUYANG61229,412229342,-,0000000,Fishing / FISHING,-,-,22 m,-,-,China,https://magicport.ai/vessels/fishing/luzhanyuyang61229-mmsi-412229342
LUZHANYUYANG67040,412229386,-,0000000,Fishing / FISHING,-,-,12 m,-,-,China,https://magicport.ai/vessels/fishing/luzhanyuyang67040-mmsi-412229386
LUZHAOYU 619 9,412328647,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/luzhaoyu-619-9-mmsi-412328647
LX 285,989126789,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/lx-285-mmsi-989126789
LX 2K6 L,797979989,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/lx-2k6-l-mmsi-797979989
LX A18 B9 P1 99,574210533,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/lx-a18-b9-p1-99-mmsi-574210533
LX N0I 24 C39 OK C39,574596024,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/lx-n0i-24-c39-ok-c39-mmsi-574596024
LX622 025 87,412201809,-,-,Fishing / FISHING,-,-,3 m,-,-,China,https://magicport.ai/vessels/fishing/lx622-025-87-mmsi-412201809
LXU 11 P2 A35 74,574000211,-,100%,Fishing / FISHING,-,-,10 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/lxu-11-p2-a35-74-mmsi-574000211
LXU G7 5D P2 80,222686868,-,-,Fishing / FISHING,-,-,26 m,-,-,-,https://magicport.ai/vessels/fishing/lxu-g7-5d-p2-80-mmsi-222686868
LXU KARO F38,574092977,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/lxu-karo-f38-mmsi-574092977
LXU LAM F38 95,574000349,-,-,Fishing / FISHING,-,-,10 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/lxu-lam-f38-95-mmsi-574000349
LYSVOLD JR.,257212840,-,-,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/lysvold-jr-mmsi-257212840
M 79 B4,574560163,-,1234567,Fishing / FISHING,-,-,39 m,-,-,Vietnam,https://magicport.ai/vessels/fishing/m-79-b4-mmsi-574560163
M ARBAZ,463270122,-,-,Fishing / FISHING,-,-,-,-,-,Pakistan,https://magicport.ai/vessels/fishing/m-arbaz-mmsi-463270122
M SORBO,257990840,-,LD9190,Fishing / FISHING,-,-,5 m,-,-,Norway,https://magicport.ai/vessels/fishing/m-sorbo-mmsi-257990840
M Y 688,600931660,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-y-688-mmsi-600931660
M Y 88053,900045204,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-y-88053-mmsi-900045204
M Y 965,200150819,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-y-965-mmsi-200150819
M Y33678,900040971,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-y33678-mmsi-900040971
M Z Y 00060,100704046,-,00060,Fishing / FISHING,-,-,15 m,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-00060-mmsi-100704046
M Z Y 01001,800042049,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-01001-mmsi-800042049
M Z Y 11286,200120567,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-11286-mmsi-200120567
M Z Y 493,200150715,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-493-mmsi-200150715
M Z Y 627,412596253,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-627-mmsi-412596253
M Z Y 635,800036901,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-635-mmsi-800036901
M Z Y 88991,800037902,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-88991-mmsi-800037902
M Z Y 92,800051128,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-92-mmsi-800051128
M Z Y 963,900045206,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/m-z-y-963-mmsi-900045206
MAAKEN,259027260,-,LF7684,Fishing / FISHING,-,-,7 m,-,-,-,https://magicport.ai/vessels/fishing/maaken-mmsi-259027260
MAAN HAE CHUEN NO.2,416008414,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/maan-hae-chuen-no2-mmsi-416008414
MAAN HER SHING NO168,416011986,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/maan-her-shing-no168-mmsi-416011986
MAAN JYI YIH,416001597,-,-,Fishing / FISHING,-,-,-,-,-,Taiwan,https://magicport.ai/vessels/fishing/maan-jyi-yih-mmsi-416001597
MAAZ,322222222,9222222,CH69,Fishing / FISHING,-,-,30 m,-,-,-,https://magicport.ai/vessels/fishing/maaz-mmsi-322222222
MAB AN TARZ,228945000,-,FVXX,Fishing / FISHING,-,-,16 m,-,-,France,https://magicport.ai/vessels/fishing/mab-an-tarz-mmsi-228945000
MADININA,227618210,-,FS2082,Fishing / FISHING,-,-,12 m,-,-,France,https://magicport.ai/vessels/fishing/madinina-mmsi-227618210
MADJESTAY&DOUG,316002163,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/madjestaydoug-mmsi-316002163
MADRASA,408901115,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/madrasa-mmsi-408901115
MAHATHVAM NET BOAT,419011090,-,-,Fishing / FISHING,-,-,-,-,-,India,https://magicport.ai/vessels/fishing/mahathvam-net-boat-mmsi-419011090
MAHIMA 2,419950504,-,8XER2,Fishing / FISHING,-,-,22 m,-,-,-,https://magicport.ai/vessels/fishing/mahima-2-mmsi-419950504
MAHKOTA MENTARI MKMR,525600020,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/mahkota-mentari-mkmr-mmsi-525600020
MAHMUT KURUCA 1,271073360,-,-,Fishing / FISHING,-,-,-,-,-,Turkey,https://magicport.ai/vessels/fishing/mahmut-kuruca-1-mmsi-271073360
MAI LOI B1 S39,574220023,-,-,Fishing / FISHING,-,-,-,-,-,Vietnam,https://magicport.ai/vessels/fishing/mai-loi-b1-s39-mmsi-574220023
MAIDEN TRIPP,316041771,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/maiden-tripp-mmsi-316041771
MAIKON1,714738200,-,-,Fishing / FISHING,-,-,14 m,-,-,-,https://magicport.ai/vessels/fishing/maikon1-mmsi-714738200
MAISOOR 12135,403798560,-,HZG3716,Fishing / FISHING,-,-,9 m,-,-,Saudi Arabia,https://magicport.ai/vessels/fishing/maisoor-12135-mmsi-403798560
MAJAZ,422312917,-,-,Fishing / FISHING,-,-,-,-,-,Iran,https://magicport.ai/vessels/fishing/majaz-mmsi-422312917
MAJU INDAH I,525889999,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/maju-indah-i-mmsi-525889999
MAKMUR MINA BERKAH,525900200,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/makmur-mina-berkah-mmsi-525900200
MAKMUR REJEKI BAHARI,525101176,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/makmur-rejeki-bahari-mmsi-525101176
MALAMA ASIYA,657220100,-,-,Fishing / FISHING,-,-,-,-,-,Nigeria,https://magicport.ai/vessels/fishing/malama-asiya-mmsi-657220100
MALI HA40,265035490,-,-,Fishing / FISHING,-,-,-,-,-,Sweden,https://magicport.ai/vessels/fishing/mali-ha40-mmsi-265035490
MALSO HA17,265037680,-,-,Fishing / FISHING,-,-,-,-,-,Sweden,https://magicport.ai/vessels/fishing/malso-ha17-mmsi-265037680
MAN GANG NO.2013,440506450,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/man-gang-no2013-mmsi-440506450
MAN SOO 2 HO,440020850,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/man-soo-2-ho-mmsi-440020850
MAN SUNG HO,440003960,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/man-sung-ho-mmsi-440003960
MANH CHUP E25G01,574939362,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/manh-chup-e25g01-mmsi-574939362
MANIC V,316012182,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/manic-v-mmsi-316012182
MANKANHOU,431013175,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/mankanhou-mmsi-431013175
MANN PO YU NO.1,416010753,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mann-po-yu-no1-mmsi-416010753
MANSEONG HO,440040640,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/manseong-ho-mmsi-440040640
MANSUNG2HO,440204140,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/mansung2ho-mmsi-440204140
MARAMAR,710304050,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/maramar-mmsi-710304050
MARASTRAL I,710100171,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/marastral-i-mmsi-710100171
MARC0.ANT0NIO P,710204978,-,PS9978,Fishing / FISHING,-,-,31 m,-,-,Brazil,https://magicport.ai/vessels/fishing/marc0ant0nio-p-mmsi-710204978
MARE,249791000,-,9HXT9,Fishing / FISHING,-,-,65 m,-,-,Malta,https://magicport.ai/vessels/fishing/mare-mmsi-249791000
MARGARETH BUOY 90,91800212,-,94%,Fishing / FISHING,-,-,10 m,-,-,-,https://magicport.ai/vessels/fishing/margareth-buoy-90-mmsi-91800212
MARI FLORA,224391470,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mari-flora-mmsi-224391470
MARIANNA,240441000,-,-,Fishing / FISHING,-,-,-,-,-,Greece,https://magicport.ai/vessels/fishing/marianna-mmsi-240441000
MARIE DINA,316030675,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/marie-dina-mmsi-316030675
MARIETTE,367586960,-,WDG9359,Unspecified / OTHER,-,-,31 m,-,-,Usa,https://magicport.ai/vessels/unspecified/mariette-mmsi-367586960
MARINE 5,440122360,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/marine-5-mmsi-440122360
MARINE3HO,440071220,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/marine3ho-mmsi-440071220
MARISOL,257158620,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/marisol-mmsi-257158620
MARKLAND GIRLS,316007594,-,-,Fishing / FISHING,-,-,15 m,-,-,Canada,https://magicport.ai/vessels/fishing/markland-girls-mmsi-316007594
MARLIJN,244002225,-,PG3915,Fishing / FISHING,-,-,70 m,-,-,Netherlands,https://magicport.ai/vessels/fishing/marlijn-mmsi-244002225
MARLU 05,664912000,8575142,S7L3010,Unspecified / OTHER,-,-,26 m,-,-,Seychelles,https://magicport.ai/vessels/unspecified/marlu-05-mmsi-664912000
MARSONS,338193221,-,-,Fishing / FISHING,-,-,-,-,-,Usa,https://magicport.ai/vessels/fishing/marsons-mmsi-338193221
MARUNAKAMARU NO.78,431401401,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/marunakamaru-no78-mmsi-431401401
MARUTOKOTOBUKIMARU,431011211,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/marutokotobukimaru-mmsi-431011211
MARY BERNICE,316053095,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mary-bernice-mmsi-316053095
MARZUQAH SALIHAH,508000001,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/marzuqah-salihah-mmsi-508000001
MASAKATUMARU,431016253,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/masakatumaru-mmsi-431016253
MASAMI MARU,431018765,-,-,Fishing / FISHING,-,-,104 m,-,-,Japan,https://magicport.ai/vessels/fishing/masami-maru-mmsi-431018765
MASEUF 1,408901207,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/maseuf-1-mmsi-408901207
MASILIK MOB BOAT,988986099,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/masilik-mob-boat-mmsi-988986099
MASOOD,408906584,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/masood-mmsi-408906584
MASOOMAH,403710560,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/masoomah-mmsi-403710560
MASTER JOHNNY,367783010,-,-,Unspecified / OTHER,-,-,-,-,-,Usa,https://magicport.ai/vessels/unspecified/master-johnny-mmsi-367783010
MATHEW JOHN,316055009,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mathew-john-mmsi-316055009
MATHILDE 6,257114740,-,LH3168,Fishing / FISHING,-,-,-,-,-,Norway,https://magicport.ai/vessels/fishing/mathilde-6-mmsi-257114740
MATSUEI3,431014757,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/matsuei3-mmsi-431014757
MATTHEW JEREMY,316021089,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/matthew-jeremy-mmsi-316021089
MAX,257191500,-,LF5319,Fishing / FISHING,-,-,9 m,-,-,Norway,https://magicport.ai/vessels/fishing/max-mmsi-257191500
MAYBE KNOT,316028552,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/maybe-knot-mmsi-316028552
ME COMA O,991644421,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/me-coma-o-mmsi-991644421
MEANT TO BE,316008386,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/meant-to-be-mmsi-316008386
MEFJORD BRYGGE 6,258145950,-,LI7037,Fishing / FISHING,-,-,6 m,-,-,-,https://magicport.ai/vessels/fishing/mefjord-brygge-6-mmsi-258145950
MEI HANG 18,412461890,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mei-hang-18-mmsi-412461890
MEI YU 018,812021364,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mei-yu-018-mmsi-812021364
MEI YU 99261,813022140,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mei-yu-99261-mmsi-813022140
MEKAR JAYA 09,525501634,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mekar-jaya-09-mmsi-525501634
MEKAR JAYA BAHARI 04,525600767,-,-,Fishing / FISHING,-,-,-,-,-,Indonesia,https://magicport.ai/vessels/fishing/mekar-jaya-bahari-04-mmsi-525600767
MERTOGLU2,271073984,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mertoglu2-mmsi-271073984
MESER ALTHANI,403798050,-,HZG2960,Fishing / FISHING,-,-,6 m,-,-,Saudi Arabia,https://magicport.ai/vessels/fishing/meser-althani-mmsi-403798050
MEZAN ALKHAIR 1,408902136,-,-,Fishing / FISHING,-,-,-,-,-,Bahrain,https://magicport.ai/vessels/fishing/mezan-alkhair-1-mmsi-408902136
MFV AUNG SEIN LWIN 9,506003240,-,XZY6877,Fishing / FISHING,-,-,19 m,-,-,-,https://magicport.ai/vessels/fishing/mfv-aung-sein-lwin-9-mmsi-506003240
MFV CHAN MYA KYWE,506007780,-,XZY3846,Fishing / FISHING,-,-,19 m,-,-,Myanmar,https://magicport.ai/vessels/fishing/mfv-chan-mya-kywe-mmsi-506007780
MFV JADESTAR,232008521,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/mfv-jadestar-mmsi-232008521
MFV NEW SEEKER,235095849,-,-,Fishing / FISHING,-,-,-,-,-,United Kingdom,https://magicport.ai/vessels/fishing/mfv-new-seeker-mmsi-235095849
MI JOO,440010850,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/mi-joo-mmsi-440010850
MICHIMARU NO.3,431016974,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/michimaru-no3-mmsi-431016974
MICHITAKEMARU,431010938,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/michitakemaru-mmsi-431010938
MIGUEL ANGEL FRANCIS,224337720,-,EA3085,Fishing / FISHING,-,-,18 m,-,-,Spain,https://magicport.ai/vessels/fishing/miguel-angel-francis-mmsi-224337720
MIHAL,419951271,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mihal-mmsi-419951271
MIKASA MARU NO.21,432999000,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/mikasa-maru-no21-mmsi-432999000
MIKASAMARU NO.3,431789000,-,-,Fishing / FISHING,-,-,-,-,-,Japan,https://magicport.ai/vessels/fishing/mikasamaru-no3-mmsi-431789000
MILEUHO,440053320,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/mileuho-mmsi-440053320
MILLENNIUM EXPLORER,316002082,-,-,Fishing / FISHING,-,-,-,-,-,Canada,https://magicport.ai/vessels/fishing/millennium-explorer-mmsi-316002082
MIN CHANG YU 28602,412442942,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-chang-yu-28602-mmsi-412442942
MIN DONG YU 09687,412446848,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-09687-mmsi-412446848
MIN DONG YU 1793,412445865,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-1793-mmsi-412445865
MIN DONG YU 2183,412445935,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-2183-mmsi-412445935
MIN DONG YU 3143,412446128,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-3143-mmsi-412446128
MIN DONG YU 4768,412446506,-,4768,Fishing / FISHING,-,-,27 m,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-4768-mmsi-412446506
MIN DONG YU 60888,412447045,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-60888-mmsi-412447045
MIN DONG YU 61868,412444436,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-61868-mmsi-412444436
MIN DONG YU 61952,412446899,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-61952-mmsi-412446899
MIN DONG YU 62515,412446862,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-62515-mmsi-412446862
MIN DONG YU 63109,412446724,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-63109-mmsi-412446724
MIN DONG YU 63350,412446657,-,65056,Fishing / FISHING,-,-,37 m,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-63350-mmsi-412446657
MIN DONG YU 64045,412446399,-,0021001,Fishing / FISHING,-,-,9 m,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-64045-mmsi-412446399
MIN DONG YU 64143,168787878,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-64143-mmsi-168787878
MIN DONG YU 64505,412446416,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-64505-mmsi-412446416
MIN DONG YU 64555,412446479,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-64555-mmsi-412446479
MIN DONG YU 64660,412445923,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-64660-mmsi-412445923
MIN DONG YU 64775,412446509,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-64775-mmsi-412446509
MIN DONG YU 64785,412447096,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-64785-mmsi-412447096
MIN DONG YU 64789,412447042,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-64789-mmsi-412447042
MIN DONG YU 64831,412446855,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-64831-mmsi-412446855
MIN DONG YU 64884,412446854,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-64884-mmsi-412446854
MIN DONG YU 65042,412446419,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-65042-mmsi-412446419
MIN DONG YU 65081,412446734,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-65081-mmsi-412446734
MIN DONG YU 68186,412445808,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-68186-mmsi-412445808
MIN DONG YU 69535,412445878,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-69535-mmsi-412445878
MIN DONG YU 69587,412447087,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-69587-mmsi-412447087
MIN DONG YU 69604,412446712,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-dong-yu-69604-mmsi-412446712
MIN DONG YU 9697,412446856,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu-9697-mmsi-412446856
MIN DONG YU61235,412446423,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu61235-mmsi-412446423
MIN DONG YU61287,412446816,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu61287-mmsi-412446816
MIN DONG YU62258,410002258,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu62258-mmsi-410002258
MIN DONG YU62589,412446473,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu62589-mmsi-412446473
MIN DONG YU69669,200019080,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-dong-yu69669-mmsi-200019080
MIN FENG YU 00561,412452697,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-feng-yu-00561-mmsi-412452697
MIN FU DING YU 01099,412010990,-,-,Fishing / FISHING,-,-,33 m,-,-,China,https://magicport.ai/vessels/fishing/min-fu-ding-yu-01099-mmsi-412010990
MIN FU DING YU 51411,412051411,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-fu-ding-yu-51411-mmsi-412051411
MIN GEUN HO,440049060,-,-,Fishing / FISHING,-,-,-,-,-,South Korea,https://magicport.ai/vessels/fishing/min-geun-ho-mmsi-440049060
MIN HUI YU 00123,412452689,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-hui-yu-00123-mmsi-412452689
MIN HUI YU 00185,412451278,-,00185,Fishing / FISHING,-,-,22 m,-,-,China,https://magicport.ai/vessels/fishing/min-hui-yu-00185-mmsi-412451278
MIN HUI YU 0019,700450982,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-hui-yu-0019-mmsi-700450982
MIN HUI YU 00885,200922335,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-hui-yu-00885-mmsi-200922335
MIN HUI YU 0176,412450588,-,-,Fishing / FISHING,-,-,-,-,-,China,https://magicport.ai/vessels/fishing/min-hui-yu-0176-mmsi-412450588
MIN HUI YU 04582,800030661,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-hui-yu-04582-mmsi-800030661
MIN HUI YU 08236,412450891,-,-,Fishing / FISHING,-,-,-,-,-,-,https://magicport.ai/vessels/fishing/min-hui-yu-08236-mmsi-412450891
